Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
7.1基本.正向无功-1总,401813,Float,1,RO,100
7.1基本.正向无功-2尖,401815,Float,1,RO,100
7.1基本.正向无功-3峰,401817,Float,1,RO,100
7.1基本.正向无功-4平,401819,Float,1,RO,100
7.1基本.正向无功-5谷,401821,Float,1,RO,100
7.1基本.反向无功-1总,401823,Float,1,RO,100
7.1基本.反向无功-2尖,401825,Float,1,RO,100
7.1基本.反向无功-3峰,401827,Float,1,RO,100
7.1基本.反向无功-4平,401829,Float,1,RO,100
7.1基本.反向无功-5谷,401831,Float,1,RO,100
8.1基本.正向有功-1总,402049,Float,1,RO,100
8.1基本.正向有功-2尖,402051,Float,1,RO,100
8.1基本.正向有功-3峰,402053,Float,1,RO,100
8.1基本.正向有功-4平,402055,Float,1,RO,100
8.1基本.正向有功-5谷,402057,Float,1,RO,100
8.1基本.反向有功-1总,402059,Float,1,RO,100
8.1基本.反向有功-2尖,402061,Float,1,RO,100
8.1基本.反向有功-3峰,402063,Float,1,RO,100
8.1基本.反向有功-4平,402065,Float,1,RO,100
8.1基本.反向有功-5谷,402067,Float,1,RO,100
8.1基本.正向无功-1总,402069,Float,1,RO,100
8.1基本.正向无功-2尖,402071,Float,1,RO,100
8.1基本.正向无功-3峰,402073,Float,1,RO,100
8.1基本.正向无功-4平,402075,Float,1,RO,100
8.1基本.正向无功-5谷,402077,Float,1,RO,100
8.1基本.反向无功-1总,402079,Float,1,RO,100
8.1基本.反向无功-2尖,402081,Float,1,RO,100
8.1基本.反向无功-3峰,402083,Float,1,RO,100
8.1基本.反向无功-4平,402085,Float,1,RO,100
8.1基本.反向无功-5谷,402087,Float,1,RO,100
9.1基本.正向有功-1总,402305,Float,1,RO,100
9.1基本.正向有功-2尖,402307,Float,1,RO,100
9.1基本.正向有功-3峰,402309,Float,1,RO,100
9.1基本.正向有功-4平,402311,Float,1,RO,100
9.1基本.正向有功-5谷,402313,Float,1,RO,100
9.1基本.反向有功-1总,402315,Float,1,RO,100
9.1基本.反向有功-2尖,402317,Float,1,RO,100
9.1基本.反向有功-3峰,402319,Float,1,RO,100
9.1基本.反向有功-4平,402321,Float,1,RO,100
9.1基本.反向有功-5谷,402323,Float,1,RO,100
9.1基本.正向无功-1总,402325,Float,1,RO,100
9.1基本.正向无功-2尖,402327,Float,1,RO,100
9.1基本.正向无功-3峰,402329,Float,1,RO,100
9.1基本.正向无功-4平,402331,Float,1,RO,100
9.1基本.正向无功-5谷,402333,Float,1,RO,100
9.1基本.反向无功-1总,402335,Float,1,RO,100
9.1基本.反向无功-2尖,402337,Float,1,RO,100
9.1基本.反向无功-3峰,402339,Float,1,RO,100
9.1基本.反向无功-4平,402341,Float,1,RO,100
9.1基本.反向无功-5谷,402343,Float,1,RO,100
10.1基本.正向有功-1总,402561,Float,1,RO,100
10.1基本.正向有功-2尖,402563,Float,1,RO,100
10.1基本.正向有功-3峰,402565,Float,1,RO,100
10.1基本.正向有功-4平,402567,Float,1,RO,100
10.1基本.正向有功-5谷,402569,Float,1,RO,100
10.1基本.反向有功-1总,402571,Float,1,RO,100
